════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SNU: 019929bf-ee7e-7364-b808-26f24f353a5b
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 409
  • Rango temporal: 2026-01-21 12:29:01.331 → 2026-01-26 03:06:29.576
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp               | Topic                                              | SID          | TSP          | LOG  | DVS  | LID      | STS      | LGC       | XST    | NST    | RSS 
2026-01-21 13:05:03.749 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995637   | 1    | 3    | N/A      | 4141     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:05.832 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995697   | 1    | 3    | N/A      | 4201     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:07.915 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995758   | 1    | 3    | N/A      | 4262     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:10.058 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995818   | 1    | 3    | N/A      | 4322     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:12.165 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995878   | 1    | 3    | N/A      | 4382     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:14.364 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995939   | 1    | 3    | N/A      | 4443     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:16.517 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768995999   | 1    | 3    | N/A      | 4503     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:18.603 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996060   | 1    | 3    | N/A      | 4564     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:20.663 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996120   | 1    | 3    | N/A      | 4624     | 792400    | -200   | 200    | 20  
2026-01-21 13:05:22.871 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768996180   | 1    | 3    | N/A      | 4684     | 792400    | -200   | 200    | 20  
