════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SID: 1769152948
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 184
  • Rango temporal: 2026-01-23 07:30:02.721 → 2026-01-23 11:01:07.995
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp                 | SNU                                      | TSP             | LOG   | DVS   | LID       
--------------------------+------------------------------------------+-----------------+-------+-------+-----------
2026-01-23 07:30:02.721   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769152948      | 8     | 3     | 12        
2026-01-23 07:30:04.797   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769152977      | 1     | 3     | 13        
2026-01-23 07:30:06.970   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153037      | 1     | 3     | 14        
2026-01-23 07:30:09.071   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153096      | 1     | 3     | 15        
2026-01-23 07:30:11.322   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153157      | 1     | 3     | 16        
2026-01-23 07:30:13.457   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153217      | 1     | 3     | 17        
2026-01-23 07:30:15.622   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153277      | 1     | 3     | 18        
2026-01-23 07:30:17.592   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153338      | 1     | 3     | 19        
2026-01-23 07:30:19.579   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153398      | 1     | 3     | 20        
2026-01-23 07:37:13.266   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153458      | 1     | 3     | 21        
2026-01-23 07:37:15.419   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153518      | 1     | 3     | 22        
2026-01-23 07:37:17.385   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153579      | 1     | 3     | 23        
2026-01-23 07:37:19.533   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153639      | 1     | 3     | 24        
2026-01-23 07:37:21.680   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153699      | 1     | 3     | 25        
2026-01-23 07:37:23.815   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153760      | 1     | 3     | 26        
2026-01-23 07:37:25.968   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153820      | 1     | 3     | 27        
2026-01-23 07:40:38.902   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153880      | 1     | 3     | 28        
2026-01-23 07:40:41.130   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769153941      | 1     | 3     | 29        
2026-01-23 07:40:43.384   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154003      | 1     | 3     | 30        
2026-01-23 07:48:37.872   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154363      | 1     | 3     | 36        
2026-01-23 07:48:40.545   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154423      | 1     | 3     | 37        
2026-01-23 07:48:42.592   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154484      | 1     | 3     | 38        
2026-01-23 07:50:39.307   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154544      | 1     | 3     | 39        
2026-01-23 07:50:41.252   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154604      | 1     | 3     | 40        
2026-01-23 07:58:56.027   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154665      | 1     | 3     | 41        
2026-01-23 07:58:58.088   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154725      | 1     | 3     | 42        
2026-01-23 07:59:00.330   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154785      | 1     | 3     | 43        
2026-01-23 07:59:02.330   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154800      | 13    | 3     | 44        
2026-01-23 07:59:04.414   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154846      | 1     | 3     | 45        
2026-01-23 07:59:06.576   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154906      | 1     | 3     | 46        
2026-01-23 07:59:08.726   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769154967      | 1     | 3     | 47        
2026-01-23 07:59:10.772   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155027      | 1     | 3     | 48        
2026-01-23 07:59:12.807   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155087      | 1     | 3     | 49        
2026-01-23 07:59:15.099   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155148      | 1     | 3     | 50        
2026-01-23 08:02:11.603   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155208      | 1     | 3     | 51        
2026-01-23 08:02:13.107   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155268      | 1     | 3     | 52        
2026-01-23 08:02:15.332   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155329      | 1     | 3     | 53        
2026-01-23 08:05:18.804   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155389      | 1     | 3     | 54        
2026-01-23 08:05:20.928   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155449      | 1     | 3     | 55        
2026-01-23 08:05:23.068   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155510      | 1     | 3     | 56        
2026-01-23 08:08:16.643   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155570      | 1     | 3     | 57        
2026-01-23 08:08:18.690   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155630      | 1     | 3     | 58        
2026-01-23 08:08:20.929   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155691      | 1     | 3     | 59        
2026-01-23 08:10:59.335   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155751      | 1     | 3     | 60        
2026-01-23 08:11:01.407   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769155811      | 1     | 3     | 61        
2026-01-23 08:16:19.493   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156053      | 1     | 3     | 65        
2026-01-23 08:16:21.615   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156113      | 1     | 3     | 66        
2026-01-23 08:16:23.639   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156173      | 1     | 3     | 67        
2026-01-23 08:18:36.029   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156234      | 1     | 3     | 68        
2026-01-23 08:18:38.071   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156294      | 1     | 3     | 69        
2026-01-23 08:28:34.630   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156354      | 1     | 3     | 70        
2026-01-23 08:28:36.651   | 019929bf-ee7e-73a0-b9e6-5785b8be56e7     | 1769156415      | 1     | 3     | 71        
