════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SID: 1769154816
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 194
  • Rango temporal: 2026-01-23 07:56:57.392 → 2026-01-23 11:02:56.330
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp                 | SNU                                      | TSP             | LOG   | DVS   | LID       
2026-01-23 08:15:05.742   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156056      | 1     | 3     | 34        
2026-01-23 08:18:37.151   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156116      | 1     | 3     | 35        
2026-01-23 08:18:39.230   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156177      | 1     | 3     | 36        
2026-01-23 08:18:41.391   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156237      | 1     | 3     | 37        
2026-01-23 08:18:43.498   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156297      | 1     | 3     | 38        
2026-01-23 08:22:13.384   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156358      | 1     | 3     | 39        
2026-01-23 08:22:15.464   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156418      | 1     | 3     | 40        
2026-01-23 08:22:17.714   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156478      | 1     | 3     | 41        
2026-01-23 08:25:47.672   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156539      | 1     | 3     | 42        
2026-01-23 08:25:49.687   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156599      | 1     | 3     | 43        
2026-01-23 08:25:51.822   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156660      | 1     | 3     | 44        
2026-01-23 08:25:53.870   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156670      | 13    | 3     | 45        
2026-01-23 08:25:56.122   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156720      | 1     | 3     | 46        
2026-01-23 08:29:25.522   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156780      | 1     | 3     | 47        
2026-01-23 08:29:27.670   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156841      | 1     | 3     | 48        
2026-01-23 08:29:29.717   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156901      | 1     | 3     | 49        
2026-01-23 08:29:31.752   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769156961      | 1     | 3     | 50        
2026-01-23 08:33:01.576   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157022      | 1     | 3     | 51        
2026-01-23 08:33:03.566   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157082      | 1     | 3     | 52        
2026-01-23 08:33:05.698   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157143      | 1     | 3     | 53        
2026-01-23 08:36:35.415   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157203      | 1     | 3     | 54        
2026-01-23 08:36:37.569   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157263      | 1     | 3     | 55        
2026-01-23 08:36:39.649   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157324      | 1     | 3     | 56        
2026-01-23 08:36:41.800   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157384      | 1     | 3     | 57        
2026-01-23 08:40:12.482   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157444      | 1     | 3     | 58        
2026-01-23 08:40:14.677   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157505      | 1     | 3     | 59        
2026-01-23 08:40:16.722   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157565      | 1     | 3     | 60        
2026-01-23 08:44:16.713   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157626      | 1     | 3     | 61        
2026-01-23 08:44:18.871   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157686      | 1     | 3     | 62        
2026-01-23 08:44:21.033   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157746      | 1     | 3     | 63        
2026-01-23 08:44:23.080   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157807      | 1     | 3     | 64        
2026-01-23 08:47:52.478   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157867      | 1     | 3     | 65        
2026-01-23 08:47:54.627   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157927      | 1     | 3     | 66        
2026-01-23 08:47:56.694   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769157988      | 1     | 3     | 67        
2026-01-23 08:47:58.827   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158048      | 1     | 3     | 68        
2026-01-23 08:51:31.181   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158109      | 1     | 3     | 69        
2026-01-23 08:51:33.232   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158169      | 1     | 3     | 70        
2026-01-23 08:51:35.422   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158229      | 1     | 3     | 71        
2026-01-23 08:51:37.436   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158290      | 1     | 3     | 72        
2026-01-23 08:55:08.471   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158350      | 1     | 3     | 73        
2026-01-23 08:55:10.724   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158410      | 1     | 3     | 74        
2026-01-23 08:55:12.777   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158471      | 1     | 3     | 75        
2026-01-23 08:58:42.543   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158531      | 1     | 3     | 76        
2026-01-23 08:58:44.715   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158592      | 1     | 3     | 77        
2026-01-23 08:58:46.798   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158652      | 1     | 3     | 78        
2026-01-23 08:58:48.867   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158712      | 1     | 3     | 79        
2026-01-23 09:02:21.424   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158773      | 1     | 3     | 80        
2026-01-23 09:02:23.529   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158833      | 1     | 3     | 81        
2026-01-23 09:02:25.660   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158893      | 1     | 3     | 82        
2026-01-23 09:05:55.566   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769158954      | 1     | 3     | 83        
2026-01-23 09:05:59.158   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159014      | 1     | 3     | 84        
2026-01-23 09:06:02.359   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159075      | 1     | 3     | 85        
2026-01-23 09:06:04.547   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159135      | 1     | 3     | 86        
2026-01-23 09:08:30.188   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159195      | 1     | 3     | 87        
2026-01-23 09:08:32.274   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159256      | 1     | 3     | 88        
2026-01-23 09:11:11.628   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159316      | 1     | 3     | 89        
2026-01-23 09:11:13.705   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159376      | 1     | 3     | 90        
2026-01-23 09:11:15.786   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159385      | 16    | 3     | 91        
2026-01-23 09:11:17.945   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159437      | 1     | 4     | 92        
2026-01-23 09:14:44.219   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159497      | 1     | 4     | 93        
2026-01-23 09:14:46.224   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159558      | 1     | 4     | 94        
2026-01-23 09:14:48.380   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159618      | 1     | 4     | 95        
2026-01-23 09:14:50.465   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159678      | 1     | 4     | 96        
2026-01-23 09:18:23.578   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159739      | 1     | 4     | 97        
2026-01-23 09:18:25.658   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159799      | 1     | 4     | 98        
2026-01-23 09:18:27.818   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159859      | 1     | 4     | 99        
2026-01-23 09:21:59.566   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159920      | 1     | 4     | 100       
2026-01-23 09:22:01.778   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769159980      | 1     | 4     | 101       
2026-01-23 09:22:03.805   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160041      | 1     | 4     | 102       
2026-01-23 09:22:05.884   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160101      | 1     | 4     | 103       
2026-01-23 09:25:36.034   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160161      | 1     | 4     | 104       
2026-01-23 09:25:38.026   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160222      | 1     | 4     | 105       
2026-01-23 09:25:40.105   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160282      | 1     | 4     | 106       
2026-01-23 09:28:26.666   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160342      | 1     | 4     | 107       
2026-01-23 09:28:28.733   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160403      | 1     | 4     | 108       
2026-01-23 09:28:30.824   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160463      | 1     | 4     | 109       
2026-01-23 09:31:58.579   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160524      | 1     | 4     | 110       
2026-01-23 09:32:00.664   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160584      | 1     | 4     | 111       
2026-01-23 09:32:02.768   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160644      | 1     | 4     | 112       
2026-01-23 09:32:04.919   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160705      | 1     | 4     | 113       
2026-01-23 09:35:30.090   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160765      | 1     | 4     | 114       
2026-01-23 09:35:32.172   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160825      | 1     | 4     | 115       
2026-01-23 09:35:34.330   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160886      | 1     | 4     | 116       
2026-01-23 09:38:18.813   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769160946      | 1     | 4     | 117       
2026-01-23 09:38:20.803   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161007      | 1     | 4     | 118       
2026-01-23 09:38:22.964   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161067      | 1     | 4     | 119       
2026-01-23 09:41:50.684   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161127      | 1     | 4     | 120       
2026-01-23 09:41:52.792   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161188      | 1     | 4     | 121       
2026-01-23 09:41:54.866   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161248      | 1     | 4     | 122       
2026-01-23 09:41:56.945   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161308      | 1     | 4     | 123       
2026-01-23 09:45:29.014   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161369      | 1     | 4     | 124       
2026-01-23 09:45:31.126   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161429      | 1     | 4     | 125       
2026-01-23 09:45:33.336   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161490      | 1     | 4     | 126       
2026-01-23 09:49:03.759   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161550      | 1     | 4     | 127       
2026-01-23 09:49:05.911   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161610      | 1     | 4     | 128       
2026-01-23 09:49:07.965   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161671      | 1     | 4     | 129       
2026-01-23 09:49:10.109   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161731      | 1     | 4     | 130       
2026-01-23 09:52:44.869   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161791      | 1     | 4     | 131       
2026-01-23 09:52:46.866   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161852      | 1     | 4     | 132       
2026-01-23 09:52:48.949   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161912      | 1     | 4     | 133       
2026-01-23 09:55:35.868   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769161973      | 1     | 4     | 134       
2026-01-23 09:55:37.914   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162033      | 1     | 4     | 135       
2026-01-23 09:55:40.054   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162093      | 1     | 4     | 136       
2026-01-23 09:59:09.749   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162154      | 1     | 4     | 137       
2026-01-23 09:59:11.909   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162214      | 1     | 4     | 138       
2026-01-23 09:59:13.989   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162274      | 1     | 4     | 139       
2026-01-23 09:59:16.067   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162335      | 1     | 4     | 140       
2026-01-23 10:01:39.989   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162395      | 1     | 4     | 141       
2026-01-23 10:01:42.060   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162440      | 14    | 4     | 142       
2026-01-23 10:01:44.138   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162456      | 1     | 5     | 143       
2026-01-23 10:05:13.730   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162516      | 1     | 5     | 144       
2026-01-23 10:05:15.760   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162576      | 1     | 5     | 145       
2026-01-23 10:05:16.132   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162637      | 1     | 5     | 146       
2026-01-23 10:05:18.314   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162697      | 1     | 5     | 147       
2026-01-23 10:08:18.894   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162757      | 1     | 5     | 148       
2026-01-23 10:08:21.070   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162818      | 1     | 5     | 149       
2026-01-23 10:08:23.185   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162878      | 1     | 5     | 150       
2026-01-23 10:11:51.327   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162939      | 1     | 5     | 151       
2026-01-23 10:11:53.493   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769162999      | 1     | 5     | 152       
2026-01-23 10:11:55.320   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163059      | 1     | 5     | 153       
2026-01-23 10:18:57.817   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163120      | 1     | 5     | 154       
2026-01-23 10:19:00.137   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163180      | 1     | 5     | 155       
2026-01-23 10:19:02.743   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163240      | 1     | 5     | 156       
2026-01-23 10:19:04.327   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163301      | 1     | 5     | 157       
2026-01-23 10:19:06.502   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163361      | 1     | 5     | 158       
2026-01-23 10:19:08.582   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163422      | 1     | 5     | 159       
2026-01-23 10:19:10.676   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163482      | 1     | 5     | 160       
2026-01-23 10:19:12.823   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163542      | 1     | 5     | 161       
2026-01-23 10:22:46.848   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163603      | 1     | 5     | 162       
2026-01-23 10:22:48.924   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163663      | 1     | 5     | 163       
2026-01-23 10:22:51.084   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163723      | 1     | 5     | 164       
2026-01-23 10:26:22.371   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163784      | 1     | 5     | 165       
2026-01-23 10:26:24.559   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163844      | 1     | 5     | 166       
2026-01-23 10:26:26.630   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163905      | 1     | 5     | 167       
2026-01-23 10:26:28.844   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769163965      | 1     | 5     | 168       
2026-01-23 10:30:01.718   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164025      | 1     | 5     | 169       
2026-01-23 10:30:03.799   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164086      | 1     | 5     | 170       
2026-01-23 10:30:05.893   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164146      | 1     | 5     | 171       
2026-01-23 10:30:08.038   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164206      | 1     | 5     | 172       
2026-01-23 10:32:03.846   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164264      | 23    | 5     | 173       
2026-01-23 10:32:05.911   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164267      | 1     | 6     | 174       
2026-01-23 10:36:34.916   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164327      | 1     | 6     | 175       
2026-01-23 10:36:37.635   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164388      | 1     | 6     | 176       
2026-01-23 10:36:39.816   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164448      | 1     | 6     | 177       
2026-01-23 10:36:41.965   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164508      | 1     | 6     | 178       
2026-01-23 10:36:44.010   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164569      | 1     | 6     | 179       
2026-01-23 10:43:54.930   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164629      | 1     | 6     | 180       
2026-01-23 10:43:57.073   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164689      | 1     | 6     | 181       
2026-01-23 10:43:59.154   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164750      | 1     | 6     | 182       
2026-01-23 10:44:01.872   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164810      | 1     | 6     | 183       
2026-01-23 10:44:03.876   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164871      | 1     | 6     | 184       
2026-01-23 10:44:06.069   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164931      | 1     | 6     | 185       
2026-01-23 10:44:08.186   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769164991      | 1     | 6     | 186       
2026-01-23 10:47:37.856   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165052      | 1     | 6     | 187       
2026-01-23 10:47:39.943   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165112      | 1     | 6     | 188       
2026-01-23 10:47:42.132   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165172      | 1     | 6     | 189       
2026-01-23 10:47:44.283   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165233      | 1     | 6     | 190       
2026-01-23 10:51:14.013   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165293      | 1     | 6     | 191       
2026-01-23 10:51:16.494   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165354      | 1     | 6     | 192       
2026-01-23 10:51:18.579   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165414      | 1     | 6     | 193       
2026-01-23 10:51:20.735   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165474      | 1     | 6     | 194       
2026-01-23 10:54:50.014   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165535      | 1     | 6     | 195       
2026-01-23 10:54:52.172   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165595      | 1     | 6     | 196       
2026-01-23 10:54:54.361   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165655      | 1     | 6     | 197       
2026-01-23 10:59:06.069   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165716      | 1     | 6     | 198       
2026-01-23 10:59:08.397   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165776      | 1     | 6     | 199       
2026-01-23 10:59:10.335   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165837      | 1     | 6     | 200       
2026-01-23 10:59:12.717   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165897      | 1     | 6     | 201       
2026-01-23 10:59:15.145   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165950      | 17    | 7     | 202       
2026-01-23 11:02:50.288   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165957      | 1     | 7     | 203       
2026-01-23 11:02:52.130   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769165972      | 27    | 7     | 204       
2026-01-23 11:02:54.280   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769166002      | 21    | 7     | 205       
2026-01-23 11:02:56.330   | 019929bf-ee7e-7e57-b647-68621e55a653     | 1769166120      | 1     | 1     | 206       

────────────────────────────────────────────────────────────────────────────────────────────────────

📝 Notas:
  • Timestamp: Hora de recepción del mensaje por MQTT
  • TSP: Timestamp Unix de creación del mensaje en el dispositivo
  • LOG: 1=OK, >1=Error/Información del dispositivo
  • DVS: Estado del dispositivo (1-7)
  • LID: Identificador del mensaje

════════════════════════════════════════════════════════════════════════════════════════════════════
