════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SID: 1769154114
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 129
  • Rango temporal: 2026-01-23 07:46:17.601 → 2026-01-23 09:49:17.402
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp                 | SNU                                      | TSP             | LOG   | DVS   | LID       
--------------------------+------------------------------------------+-----------------+-------+-------+-----------
2026-01-23 07:46:17.601   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154114      | 8     | 3     | N/A       
2026-01-23 07:46:19.676   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154136      | 1     | 3     | N/A       
2026-01-23 07:46:21.901   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154195      | 1     | 3     | N/A       
2026-01-23 07:46:23.947   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154217      | 16    | 3     | N/A       
2026-01-23 07:46:26.084   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154256      | 1     | 4     | N/A       
2026-01-23 07:48:44.743   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154316      | 1     | 4     | N/A       
2026-01-23 07:48:46.724   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154376      | 1     | 4     | N/A       
2026-01-23 07:50:26.778   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154437      | 1     | 4     | N/A       
2026-01-23 07:50:28.938   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154497      | 1     | 4     | N/A       
2026-01-23 07:53:08.907   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154558      | 1     | 4     | N/A       
2026-01-23 07:53:11.056   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154618      | 1     | 4     | N/A       
2026-01-23 07:53:13.207   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154678      | 1     | 4     | N/A       
2026-01-23 07:59:15.948   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154739      | 1     | 4     | N/A       
2026-01-23 07:59:18.158   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154799      | 1     | 4     | N/A       
2026-01-23 07:59:20.197   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154859      | 1     | 4     | N/A       
2026-01-23 07:59:22.345   | 019929c1-7ec6-760f-b98c-a9f8d631c35b     | 1769154920      | 1     | 4     | N/A       
