════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SID: 1769154342
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 172
  • Rango temporal: 2026-01-23 07:49:01.012 → 2026-01-23 10:33:52.379
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp                 | SNU                                      | TSP             | LOG   | DVS   | LID       
--------------------------+------------------------------------------+-----------------+-------+-------+-----------
2026-01-23 07:49:01.012   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154342      | 8     | 3     | 9         
2026-01-23 07:49:03.174   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154400      | 1     | 3     | 10        
2026-01-23 07:49:05.172   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154461      | 1     | 3     | 11        
2026-01-23 07:49:07.376   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154521      | 1     | 3     | 12        
2026-01-23 07:51:38.213   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154581      | 1     | 3     | 13        
2026-01-23 07:51:40.446   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154642      | 1     | 3     | 14        
2026-01-23 07:54:03.882   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154702      | 1     | 3     | 15        
2026-01-23 07:54:06.043   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154762      | 1     | 3     | 16        
2026-01-23 07:54:08.044   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154823      | 1     | 3     | 17        
2026-01-23 07:56:17.010   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154883      | 1     | 3     | 18        
2026-01-23 07:56:19.150   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769154944      | 1     | 3     | 19        
2026-01-23 07:59:06.166   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155005      | 1     | 3     | 20        
2026-01-23 07:59:08.214   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155064      | 1     | 3     | 21        
2026-01-23 07:59:10.364   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155125      | 1     | 3     | 22        
2026-01-23 08:02:06.074   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155185      | 1     | 3     | 23        
2026-01-23 08:02:08.092   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155245      | 1     | 3     | 24        
2026-01-23 08:02:10.248   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155306      | 1     | 3     | 25        
2026-01-23 08:04:11.564   | 019929bf-ee7e-7672-a990-34d10f73ace7     | 1769155366      | 1     | 3     | 26        
