════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SID: 1769154110
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 221
  • Rango temporal: 2026-01-23 07:45:13.399 → 2026-01-23 11:11:47.654
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp                 | SNU                                      | TSP             | LOG   | DVS   | LID       
--------------------------+------------------------------------------+-----------------+-------+-------+-----------
2026-01-23 07:45:13.399   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154110      | 8     | 3     | 12        
2026-01-23 07:45:15.652   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154121      | 1     | 3     | 13        
2026-01-23 07:45:17.445   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154182      | 1     | 3     | 14        
2026-01-23 07:45:19.657   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154242      | 1     | 3     | 15        
2026-01-23 07:45:21.684   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154303      | 1     | 3     | 16        
2026-01-23 07:48:51.984   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154363      | 1     | 3     | 17        
2026-01-23 07:48:54.062   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154423      | 1     | 3     | 18        
2026-01-23 07:48:56.145   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154484      | 1     | 3     | 19        
2026-01-23 07:52:29.893   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154544      | 1     | 3     | 20        
2026-01-23 07:52:32.045   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154604      | 1     | 3     | 21        
2026-01-23 07:52:34.095   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154665      | 1     | 3     | 22        
2026-01-23 07:52:36.243   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154725      | 1     | 3     | 23        
2026-01-23 07:56:06.587   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154786      | 1     | 3     | 24        
2026-01-23 07:56:09.283   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154846      | 1     | 3     | 25        
2026-01-23 07:56:11.787   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154906      | 1     | 3     | 26        
2026-01-23 07:56:12.906   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769154967      | 1     | 3     | 27        
2026-01-23 07:59:49.614   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155027      | 1     | 3     | 28        
2026-01-23 07:59:51.694   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155087      | 1     | 3     | 29        
2026-01-23 07:59:53.882   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155148      | 1     | 3     | 30        
2026-01-23 08:03:25.635   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155208      | 1     | 3     | 31        
2026-01-23 08:03:27.785   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155269      | 1     | 3     | 32        
2026-01-23 08:03:29.833   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155329      | 1     | 3     | 33        
2026-01-23 08:03:31.983   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155389      | 1     | 3     | 34        
2026-01-23 08:07:04.395   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155450      | 1     | 3     | 35        
2026-01-23 08:07:06.231   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155510      | 1     | 3     | 36        
2026-01-23 08:07:08.390   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155570      | 1     | 3     | 37        
2026-01-23 08:10:38.263   | 019929bf-ee7e-7c82-bb32-8a27cc0657b9     | 1769155631      | 1     | 3     | 38        
